GROUP_ID,GROUP_NAME,GROUP_LINK,MENU_LINK,TAG_LIST
4cd8a0bd34be4cfd9d8d1b7ad9f4c193,音之狂想曲,https://www.doujin.com.tw/groups/info/1330/books,,"地。-關於地球的運動-,東離劍遊紀,原創"
a60bed4e3ea649cba89d6cfcd1de88ab,跟著鐵球跑,https://www.doujin.com.tw/authors/info/aliali_c,,"地。-關於地球的運動-,一百公尺"
fbacaebaffa4462983043257bcc3f7a7,JAkUtEn*,https://www.doujin.com.tw/groups/info/8694,,"刀劍亂舞,排球少年,holostars,hololive,VTuber"
d4a7ed15215142e3883462e85e94a84d,鰹鰹ㄉ煩惱星球,https://www.instagram.com/yanyan___777 ,,"原創,排球少年,鬼滅之刃"
8c3793078cad44c48ea06acaec77e129,外星空想,https://www.doujin.com.tw/authors/info/windstaryu/goods,,"寶石之國,普羅米亞,原創"
89439b47d736438bb5e6a6c8fc25064b,米De加奶不加糖,https://www.plurk.com/a86872329,,"銀魂,我的英雄學院,ONE PIECE"
c80332b2327643cb8093f00507a35cd6,Enzo與室友,https://www.instagram.com/enzo.zoldyck.tw/,,"我的英雄學院,排球少年,獵人"
ce2a98b9550149fc9f1dda2317748ff4,厭世熊寶貝,https://lit.link/en/rainnyafoi,,"ONE PIECE,布勒合唱團"
0ee54b16d6f94ceaa6c759cd332a9f49,kikokako,https://www.plurk.com/kikokakok,,"ONE PIECE,銀魂"
0e2851c792104d9ba743bb652f83a43e,Rio.ouo哩喔,https://www.plurk.com/ryuouo,,"原創,怪獸與牠們的產地"
40e5881bc39b4e86b3b3ab2e2eff5c1c,光明系同人女,https://www.plurk.com/ooinn_arts,https://www.plurk.com/p/3in41ftj59,JoJo 
887f31c7b6a2474d9ac0253c9980eb9d,松鼠麵包,https://www.doujin.com.tw/authors/info/kaori0408,,JoJo 
7cbe42754876497fbb48f646d8289b2f,JO世主JO我一命,https://www.facebook.com/cwy.0316.joestar/,,JoJo 
a46826c34da34d4790ad0ef2b2b17047,章魚燒要加海苔還是梅粉,https://www.instagram.com/tenseven_1777,,JoJo 
0147429d99b24431810b0ed09a98d52b,JO要划船,https://www.plurk.com/kawa_7128,,"JoJo,路人超能100"
103e0f5c017e4f67b14df22f7e26cb17,經費有限公司,https://www.plurk.com/han_adtw,,JoJo 
7e676089250f4580b7d585752a262c8a,JO團花大錢,https://blandlove.weebly.com/,,"JoJo,進擊的巨人"
51b56e8f1c8b4d8791171ba0ed60318b,喬魯諾巴巴大俠,https://bsky.app/profile/nginnk12.bsky.social,,JoJo 
5c2e452922f04a7db1d87bb9a34b30a8,喬魯諾巴巴大俠二號,https://www.plurk.com/u/sayoku,,JoJo 
59439dd9d443442381122f4efa648ec6,SUNSUN,https://www.plurk.com/iamritai2001,,"刀劍亂舞,排球少年"
530bef461a3a46a9a5557316ab5a2f26,KitsuneP.毛茸樂園,https://www.instagram.com/teamss_2018_foxskin068/,,JoJo 
0cf2e734bf9a492185dfcbcf19808213,喬公異旅 with shrimp emotions,https://www.plurk.com/hallucinogens,,"JoJo,咒術迴戰"
eaecf3a3570f4432ae767568204efd53,怎麼沒有麥香魚,https://www.plurk.com/truemako21,,"原神,鬼滅之刃,真珠美人魚"
407116f059b84f46aaa2e8645a67e5b4,殘花寒香一杯飲,https://ed940930.wixsite.com/original,,"原創,Vocaloid,VTuber"
47157936cd9242e681389d267d31fbd9,分岔分岔,https://www.instagram.com/somepaet/,,"原創,鏈鋸人,新世界狂歡"
adce9f8ad2594aebbc17d7e5ea1b6e54,LOVE BUZZ,https://linktr.ee/Synka,,"GACHIAKUTA,Yellow Magic Orchestra,原創"
7df608df2fe649498f9fb8d92233dac2,C=C,https://x.com/x321k123,,"ATEEZ,桃源暗鬼"
7086259ee90e42ff9e22e9d17d7cfea2,月月子不在家,https://www.facebook.com/ChristinStudio,,"葬送的芙莉蓮,莉可麗絲,庫洛魔法使"
b99cfac0c51049c195994aaa29281cf3,深海裡的大鯨魚,https://www.facebook.com/BlueWhale.s.art,,"原創,棋魂,火影忍者"
ae5ba2da4075419db958f4f8fe64e799,SZKOBO袖子工作坊,https://www.instagram.com/szkobo.new,,"進擊的巨人,葬送的芙莉蓮,迷宮飯"
6dd79a68773545bfab8ae93ad7e86412,快樂罌粟花自耕農會,https://www.threads.com/@trapa_studio,,"黃金神威,進擊的巨人,迷宮飯"
e649c5f42b2b4013a498131274a56542,《Brain Damage》,https://www.instagram.com/brain.bamage/,,"哈利波特,新世界狂歡"
d81593a5aebe4657bc5e7504f2454047,羊不吃草,https://www.doujin.com.tw/authors/info/yangbu/goods,,"新世界狂歡,特殊傳說"
34c266223df84006b68be207c4c8fbe4,壁上觀,https://w0960.pixnet.net/blog,,"特殊傳說,哈利波特"
a34d036195e242149bcaefa013dfb81c,零界點,https://www.doujin.com.tw/authors/info/yinqarys,,"星穹鐵道,瓦尼塔斯的手札"
f863f7723a234956b334dd287a0473ac,銀髮少年,https://www.instagram.com/slivershonenwuwu/,,"原創,魔法使的約定,IDOLiSH7"
